"rot_cropC-C-C-C-S-C" "rot_cropC-C-C-S-C-C" "rot_cropC-C-C-S-S-C" "rot_cropC-C-C-S-W-C" "rot_cropC-C-S-C-C-C" "rot_cropC-C-S-C-S-C" "rot_cropC-S-C-C-C-C" "rot_cropC-S-C-C-S-C" "rot_cropC-S-C-S-C-C" "rot_cropC-S-C-S-S-C" "rot_cropC-S-C-W-S-C" "rot_cropC-S-S-S-S-C" "rot_cropS-C-C-C-C-C" "rot_cropS-C-C-C-S-C" "rot_cropS-C-C-S-S-C" "rot_cropS-C-C-S-W-C" "rot_cropS-C-S-C-C-C" "rot_cropS-C-S-C-S-C" "rot_cropS-C-S-S-C-C" "rot_cropS-C-S-S-S-C" "rot_cropS-C-S-W-S-C" "rot_cropS-S-C-C-C-C" "rot_cropS-S-C-C-S-C" "rot_cropS-S-C-S-C-C" "rot_cropS-S-C-S-S-C" "rot_cropS-S-S-C-S-C" "rot_cropS-S-S-S-S-C" "rot_cropW-C-C-S-W-C" "pr_6" "pr_7" "pr_8" "I(I(pr_6^2))" "I(I(pr_7^2))" "I(I(pr_8^2))" "cGDD_6m" "cGDD_7m" "cGDD_8m" "EDD_6" "EDD_7" "EDD_8" "vpd_6" "vpd_7" "vpd_8" "soil_6" "soil_7" "soil_8"
"rot_cropS-C-S-W-S-C" 0.544046983925395 0.951670603629503 2.69757920937633 2.00960342751935 0.619900639759011 1.18263250550324 0.72558702577304 0.849583156414023 1.28397231978468 1.08567296570425 5.97981790083797 1.28239630328516 1.20270306238084 1.35729275376057 1.0530626707427 4.17589567749594 1.1061595912177 1.38757370192643 0.395641393712878 1.45579087557485 32.855007933113 1.65642074709669 1.85287714048101 1.22579337055082 2.18095747136507 1.95793419059713 1.39704466517234 6.51055094123281 0.0162593309046056 0.00413195069473888 -0.00201506576238951 -4.66286618277053e-05 -2.09480747383635e-05 3.02493392046774e-06 -0.0256466191829728 0.0185063500411611 0.0133530162872427 0.369848064901069 -0.289808272841604 -0.526441473405556 2.26643163775807 -0.313777713143629 0.666196831866526 -0.00586260254105842 -0.00308746809100768 0.00104999442232042
"rot_cropS-S-C-C-C-C" 1.42796981763291 1.32074115767835 4.44560648320315 2.88094601305987 -0.00243463210561289 1.42346759671848 1.31096040087919 1.26340861234756 1.85066053638383 2.2778896490279 4.817510702397 0.484234802007396 1.5073987437106 1.72342902857048 0.154463678427124 0.987445126609638 2.18385951896692 1.86799332284122 4.37913814609014 2.8765891882104 1.65642074709669 94.2671435294118 1.66771424391158 4.9491322375272 3.08532310640558 2.39979674006933 3.81877856391827 3.50517007580917 0.00499964093499131 0.00630247669748474 0.00508575739625172 -2.45091249232845e-05 -1.1454781034505e-05 -1.28484507120869e-05 -0.00608176274136638 0.0111807546209858 -0.0249307120428709 0.390370488224934 0.221299411941056 0.757824946000326 -1.04503083241888 -1.68872242147081 -0.852313843206359 0.00335886131303672 0.00234096604625941 -0.0061887209999221
"rot_cropS-S-C-C-S-C" 1.50787125168294 1.27729769509595 0.94641582068879 1.46369638591236 1.09352111750772 1.60078868790496 1.31858067743676 1.46626976441941 1.53633915772094 1.72921986960827 0.609051697904253 1.61338970637767 1.08866133466587 1.43084470011775 1.4311087542599 0.384267638617687 1.46650810432012 1.61808026612327 3.34156254745261 2.04267202442727 1.85287714048101 1.66771424391158 15.6774808404979 0.34659500155868 1.69993951143904 1.62366025374254 3.00710208081551 5.76701440222152 0.00645282937355301 -0.00141501512187117 0.0051839493580826 -1.30700158203992e-05 7.69092275015395e-06 -1.63243106994842e-05 -0.0298416288977687 -0.00853558692046808 0.00750267879812015 0.626743988925897 0.299312749163211 -0.378966500718518 -0.134563078080856 -0.859634555079116 0.866225023976516 -0.00178240479921927 -0.000769099396695303 -0.000161852095372439
"rot_cropS-S-C-S-C-C" 1.26407249774434 1.11790433209232 -0.647584416754319 1.09535241909289 1.54183908864829 1.58191609886869 1.65185892124266 1.62571663239881 2.05935436643724 2.26564257457459 3.11796084138215 0.318067079832007 1.15549438490216 1.76354998292581 2.34678041307173 2.51495727096099 1.98299591438709 1.70028769599374 -0.501516335419182 1.82426596993761 1.22579337055082 4.9491322375272 0.34659500155868 40.5311853373128 2.27608989988099 1.96781874184616 2.72392422843681 4.37098607459141 -0.00283302652349934 0.0004982626026943 0.00914435438427589 1.05608154789266e-05 1.03129196562379e-05 -3.30283725589182e-05 0.00748000954039749 0.0198744917712753 -0.0359495963508805 -0.104198418157164 -0.440753123130297 0.871090055382959 -1.88492865419076 0.877441606341809 0.291852264257664 -0.0038960876486378 0.00338206808923532 0.00228645524870113
"rot_cropS-S-C-S-S-C" 1.40639681096076 1.38164698234532 0.860576472462825 1.92895474695811 1.22058755972727 1.47964838710321 1.16822687754022 1.33998837993459 1.34409253645806 2.34758064615333 1.61350245397932 3.94793842337023 1.18814175192985 1.62471674927574 0.755115531596826 1.3975540929935 1.14751213365378 1.71585792213611 1.78410556797631 2.2902024524706 2.18095747136507 3.08532310640558 1.69993951143904 2.27608989988099 13.5708363776404 2.20771210346147 2.67206540185561 0.908728302621157 0.00285873179499223 0.00227749606121092 -0.000163116432681901 -4.05151030830816e-06 -1.14208896544459e-05 -4.73392897996487e-07 -0.0115795238720786 0.00137165838567223 -0.0100707649892354 0.352660456681189 0.0686238979991007 0.217514792690907 -0.670452046973194 0.479355660145042 0.0671132224799646 -0.00107708485873059 -0.00244442641068603 0.00130017095358382
"rot_cropS-S-S-C-S-C" 1.3795554195358 1.16813448843275 0.577989779698711 1.60015861137928 1.33384006297525 1.64087225692743 1.2409095958276 1.66908641559596 1.70149636682449 1.96457331620486 -0.282476963062763 2.8643683208394 1.12548079559179 1.73926550916761 1.79882847476638 0.426504634759792 1.84566063708949 1.93604434827813 1.13756776560302 2.50039964161126 1.95793419059713 2.39979674006933 1.62366025374254 1.96781874184616 2.20771210346147 7.65999814372778 3.39390673603886 -0.447772007429814 -0.00139514977485582 -0.00272928733307074 -0.000192519653350377 6.5502851928185e-06 6.96634614166066e-06 -3.61811988507688e-06 -0.0155348134305883 0.00332639639539537 -0.00392932989468487 0.440467183277102 -0.189605091187506 0.159486294282548 -0.287387668482498 0.530250431785545 -0.444410378628613 -0.00193935519311961 -0.00142242899097072 0.00131834164866537
"rot_cropS-S-S-S-S-C" 1.56390988503436 1.17788049775948 1.33574602976855 2.06583464828033 1.50180812063456 1.63224018461802 1.03639238268176 1.70959342267844 1.93092095701778 2.74974438730432 -0.323671634095348 4.66642272764824 1.64554934788399 1.76257648174551 1.79340866287539 1.78414841717951 1.77737287441279 2.13084016166423 0.64652731755321 2.73620111724058 1.39704466517234 3.81877856391827 3.00710208081551 2.72392422843681 2.67206540185561 3.39390673603886 23.2413092180285 -1.5877823625724 -0.00483842193275608 0.00188991037158013 0.00108179636485186 2.21073813755467e-05 -2.32159603486898e-06 -3.61197693253278e-06 -0.0467914167035251 -0.00325991808866409 -0.014385039519604 0.854772548586062 0.216080112608578 0.262377900152351 -0.709087957419094 -0.378236873799411 0.958920305916066 0.000450251065235774 -0.00143494276638718 -0.000351556115448263
"rot_cropW-C-C-S-W-C" -0.339483488561485 -0.855102764816864 3.3124409231056 -3.87506128144072 -0.932486143088353 0.890701779344256 -0.156011726057896 0.0672705300304575 -0.595282958162474 -0.0430198109365249 -8.76968323914638 -5.75011220550425 0.498241821089186 0.192097779219272 0.50557701741129 7.73004972376785 0.43134965994248 0.353990091868242 -4.26352556537982 -2.2345452015063 6.51055094123281 3.50517007580917 5.76701440222152 4.37098607459141 0.908728302621157 -0.447772007429814 -1.5877823625724 430.474023538655 -0.0247772981163442 -0.00857283530651153 0.0106500923522685 8.20006841510692e-05 2.89239304048347e-05 -2.9977563812294e-05 0.00419540823124918 0.0454295351383923 -0.113457180794389 2.39967279447659 -2.91909280457139 3.89682971759349 -14.926339572615 9.58072759859039 -6.08828370708783 0.0210377154844961 0.0301926123164248 -0.0259965191931684
"pr_6" 0.002035511745304 0.00213345355305043 0.0041264863013268 -0.00608740324793657 0.000337374346767923 0.00155237844199388 0.00217222821970714 0.00275839249023697 0.00130877459819779 0.0022924108319376 0.0113350927106138 0.00179573405729628 0.000936419335523415 0.00162032770800692 -0.00513259748282392 0.0108738236560192 0.000571538317084013 0.00115412504015889 0.0112475059496401 0.00538120911780293 0.0162593309046056 0.00499964093499131 0.00645282937355301 -0.00283302652349934 0.00285873179499223 -0.00139514977485582 -0.00483842193275608 -0.0247772981163442 0.0006183559587935 1.48676181947617e-05 -2.94270874481562e-06 -2.08793665989511e-06 -5.79722788566356e-08 3.14351186478809e-08 -0.00078538030614338 -0.000470220840704243 0.000401884257859632 0.0162626091177499 0.0231341688311342 -0.0140619059388663 0.0341140305584786 -0.0518126573994587 0.0215629242300126 -8.66460409988038e-05 -0.000127476167637695 6.29345947031329e-05
"pr_7" 7.32973405396122e-06 -0.000817682692653375 -0.00378818290893791 6.83494210989508e-05 -0.00100039062708756 -0.000706854847350585 -0.00110744253628294 -0.000126067577271991 -0.00107328484180085 -0.00114437190346476 0.0105332511843432 -0.00641110711991622 2.53016838355149e-05 -0.000843164045607766 0.00336585093615685 -0.000334318527388316 0.000508264230503118 -0.00034108153599389 -0.000588710867979877 0.00124836642134738 0.00413195069473888 0.00630247669748474 -0.00141501512187117 0.0004982626026943 0.00227749606121092 -0.00272928733307074 0.00188991037158013 -0.00857283530651153 1.48676181947617e-05 0.000315330642802126 1.85976668260894e-05 -7.31257156401335e-08 -1.07669461520508e-06 -2.09372719235192e-08 0.000144082559292666 -6.57160284316977e-05 1.18122739538862e-05 -0.00951456383165938 0.0055452728285285 0.000217450983508199 0.037652611188248 -0.022943610846961 0.00841023109804815 8.49507674776035e-05 -2.84888293615961e-05 -3.39898344864849e-05
"pr_8" 0.00131463364438954 0.00109912340362779 0.000861004032734483 0.00230484013789574 0.00184110431849859 0.000625578927842376 0.0013623403252643 0.00114207514177654 0.00375836882913652 0.00111971538509014 0.000322013430121937 -0.000501925052262991 -5.12121484803739e-05 0.0021500600988169 -0.000206123158543631 0.009320087604643 0.00171148649186374 0.0013538574465088 0.00126162833627169 0.00447269564988832 -0.00201506576238951 0.00508575739625172 0.0051839493580826 0.00914435438427589 -0.000163116432681901 -0.000192519653350377 0.00108179636485186 0.0106500923522685 -2.94270874481562e-06 1.85976668260894e-05 0.000279297408355922 3.2322385295359e-08 1.15313083727038e-08 -8.15857874460729e-07 -0.000119956833627083 -8.93742461477897e-05 -7.11057322380826e-05 0.0082763027744708 0.00114590307183064 -8.69366716737769e-05 -0.0364353723260075 -0.00502550684145178 0.0101432056536409 -6.95498253338867e-06 1.39929962029589e-05 -4.84116489225522e-05
"I(I(pr_6^2))" -5.14386181688282e-06 -6.16757290178169e-06 -3.73654668812947e-06 2.34257117432021e-05 2.10071277957277e-06 -1.38595032860491e-06 -5.88352940494652e-06 -7.55686340350041e-06 -7.2065752791757e-07 -4.18923106698007e-06 -2.1935127785803e-05 8.77784070269914e-06 -1.82690849429241e-06 -1.18141095632078e-06 1.63484683504805e-05 -3.07365888472745e-05 2.98223378124299e-06 -3.40974345507119e-07 -3.18897687061954e-05 -1.32899859722228e-05 -4.66286618277053e-05 -2.45091249232845e-05 -1.30700158203992e-05 1.05608154789266e-05 -4.05151030830816e-06 6.5502851928185e-06 2.21073813755467e-05 8.20006841510692e-05 -2.08793665989511e-06 -7.31257156401335e-08 3.2322385295359e-08 7.69938420566731e-09 1.94091651266825e-10 -1.67298594700351e-10 1.98337351226906e-06 1.98114394939188e-06 -1.19689658183369e-06 -3.80715769643587e-05 -9.51084082259906e-05 3.86471046156127e-05 -0.000107548145536104 0.000219063895883884 -5.37025946854838e-05 2.0102760678222e-07 4.92828926940984e-07 -2.52653915293233e-07
"I(I(pr_7^2))" 4.32439766058647e-07 4.44554855417532e-06 1.13018469136232e-05 -8.52048379748524e-06 3.26885014177106e-06 2.3736731819967e-06 6.37596345540794e-06 2.08594337097538e-06 5.35349714473288e-06 4.55239677420306e-06 -5.1631265354062e-05 3.40523903024944e-05 -9.08680208052439e-07 4.67703581703292e-06 -6.91494539746438e-06 -5.31702332956535e-06 -2.21364071921476e-06 1.2770368740645e-06 3.95330068399357e-06 -5.69630805812325e-06 -2.09480747383635e-05 -1.1454781034505e-05 7.69092275015395e-06 1.03129196562379e-05 -1.14208896544459e-05 6.96634614166066e-06 -2.32159603486898e-06 2.89239304048347e-05 -5.79722788566356e-08 -1.07669461520508e-06 1.15313083727038e-08 1.94091651266825e-10 4.21657237813705e-09 -1.24997070080324e-10 -5.96967218933652e-07 1.5585475854045e-07 1.00011256467735e-07 3.62374704853918e-05 -1.71662207926268e-05 -7.13204215320356e-06 -0.000139106406700147 6.29933747275569e-05 -8.34208377796645e-06 -1.87867451605837e-07 5.05974276460142e-08 6.23366569594703e-08
"I(I(pr_8^2))" -4.91123332562072e-06 -4.24525318574149e-06 -6.16373930103525e-06 -2.60839561887494e-06 -6.51769454351451e-06 -2.87619571630462e-06 -4.3215176939333e-06 -4.312047516034e-06 -1.23377475769633e-05 -4.52099779078642e-06 1.64589932176215e-05 -1.01883695891419e-06 4.80335475716519e-07 -7.2835758024182e-06 -4.31027321240793e-06 -2.72636767381616e-05 -4.70976090405224e-06 -4.6161069734443e-06 -1.74020844299574e-06 -1.41135097548661e-05 3.02493392046774e-06 -1.28484507120869e-05 -1.63243106994842e-05 -3.30283725589182e-05 -4.73392897996487e-07 -3.61811988507688e-06 -3.61197693253278e-06 -2.9977563812294e-05 3.14351186478809e-08 -2.09372719235192e-08 -8.15857874460729e-07 -1.67298594700351e-10 -1.24997070080324e-10 2.69980594951853e-09 -1.46109383306601e-08 1.94266217143738e-08 4.36648728550071e-07 -1.05150704941824e-05 2.09302326528728e-06 -6.96665770365204e-06 7.95993304173989e-05 5.06548062127702e-06 -1.61207915522845e-05 1.04088822369271e-07 -7.63567498703084e-09 1.00417623799302e-07
"cGDD_6m" -0.0101128659171377 -0.00567920765089523 -0.0335507457232609 -0.00524236152154104 -0.0197002486967719 -0.00984021117505932 -0.0107698748522668 -0.00995748502529322 -0.0167124378796258 -0.0137104151443394 -0.0612625789910517 -0.00611567210606411 -0.0166708529277566 -0.0222460792151185 0.00890001623233535 0.0315430473959395 -0.0152143946608533 -0.0104027719414549 -0.0289685627595303 -0.0224451984614317 -0.0256466191829728 -0.00608176274136638 -0.0298416288977687 0.00748000954039749 -0.0115795238720786 -0.0155348134305883 -0.0467914167035251 0.00419540823124918 -0.00078538030614338 0.000144082559292666 -0.000119956833627083 1.98337351226906e-06 -5.96967218933652e-07 -1.46109383306601e-08 0.0169271765219137 -0.000886605768563463 -0.00263458063861695 -0.456401894459283 0.046408102571135 0.0256407963385831 0.344080253525481 -0.105154172665192 0.0219146232205331 0.00019018410233079 -0.000253393416300468 0.000223208689246854
"cGDD_7m" 0.00258804124353557 0.00448860253649901 0.0139162315723683 -0.0206163701971478 0.0050347478150062 0.00557018392255264 0.00192264008114747 -0.00106638477222915 0.00955966210425638 0.00655440170585873 0.0407157386367848 0.0188684969384169 0.0085138240700253 0.00415771989677239 -0.00515074976152302 -0.00054663049791315 0.0159086305682735 0.00514847727406159 -0.00901573970825573 0.0121028702053154 0.0185063500411611 0.0111807546209858 -0.00853558692046808 0.0198744917712753 0.00137165838567223 0.00332639639539537 -0.00325991808866409 0.0454295351383923 -0.000470220840704243 -6.57160284316977e-05 -8.93742461477897e-05 1.98114394939188e-06 1.5585475854045e-07 1.94266217143738e-08 -0.000886605768563463 0.0075734612932895 -0.00192632921804658 0.0423515774359764 -0.225475740493958 0.0528911882165898 -0.112220650551937 0.379502125293566 -0.0743579187524936 -0.000255816150975421 0.000123392443135012 0.00022204907801512
"cGDD_8m" -0.00305545717861105 -0.00408914523200604 -0.00550917476165475 -0.00122103668294256 0.00169587203293033 -0.00491001488318865 -0.00639299925337017 -0.00480133487176757 -0.0116788181992917 -0.00631719759113588 0.056478079043879 0.00390355063683371 -0.00528000343818923 -0.00325755234129215 -0.0065872170494409 -0.010192225077577 -0.0044408848597676 -0.00698535052685255 0.0272705583678065 0.0044880608995514 0.0133530162872427 -0.0249307120428709 0.00750267879812015 -0.0359495963508805 -0.0100707649892354 -0.00392932989468487 -0.014385039519604 -0.113457180794389 0.000401884257859632 1.18122739538862e-05 -7.11057322380826e-05 -1.19689658183369e-06 1.00011256467735e-07 4.36648728550071e-07 -0.00263458063861695 -0.00192632921804658 0.00733357560779099 0.0180582292668265 0.0766736046429234 -0.21115748869041 0.216027306361671 -0.25505650963463 0.255695661787103 -8.53298716104377e-07 -0.00041923150860275 0.000131455791499227
"EDD_6" 0.317255389467625 0.158276471984562 1.0761271657666 0.15346388632821 0.604038974902395 0.239870682438907 0.204466672912141 0.23806935525525 0.556167132799066 0.474690910716358 1.07614142447642 0.316468560922491 0.5097053786087 0.683057166507074 -0.2163757606603 -1.23233280074458 0.44597598365283 0.282399774974193 0.512839030752219 0.442431816266705 0.369848064901069 0.390370488224934 0.626743988925897 -0.104198418157164 0.352660456681189 0.440467183277102 0.854772548586062 2.39967279447659 0.0162626091177499 -0.00951456383165938 0.0082763027744708 -3.80715769643587e-05 3.62374704853918e-05 -1.05150704941824e-05 -0.456401894459283 0.0423515774359764 0.0180582292668265 14.6578380514709 -2.69977869146596 0.932458063533505 -19.6251972079134 7.81735132623749 -3.2912997374338 -0.0062280795159443 0.00956686334806505 -0.0053173554619848
"EDD_7" -0.0702849348611535 -0.112846457496953 -0.574688892680572 0.333376187959917 -0.169274972492127 -0.139715043785959 0.016646806594296 0.0355039053469584 -0.286164960581118 -0.169000848918701 -0.915113764613276 -0.770727652749707 -0.263556059397492 -0.229917492100321 0.257295141367568 0.464214100573965 -0.504496526035795 -0.112895379054899 0.543647063281305 -0.199170336411106 -0.289808272841604 0.221299411941056 0.299312749163211 -0.440753123130297 0.0686238979991007 -0.189605091187506 0.216080112608578 -2.91909280457139 0.0231341688311342 0.0055452728285285 0.00114590307183064 -9.51084082259906e-05 -1.71662207926268e-05 2.09302326528728e-06 0.046408102571135 -0.225475740493958 0.0766736046429234 -2.69977869146596 8.14225132581192 -2.56792433784384 7.46373562189486 -15.82387809306 4.1249726036394 0.0102567093371141 -0.0173704348346948 -0.000149264367242117
"EDD_8" 0.0819771119736977 0.0385129939383295 0.164910611277883 0.135466316496484 -0.0292400802618381 0.159597168899204 0.139754429077471 0.127506254942248 0.322680352620827 0.224065978313517 -2.06495294985161 -0.454404963488736 0.247339250089063 0.157919297633582 -0.0729438120109629 0.122282249007477 0.126361950495006 0.212219633233549 -0.767490771832215 -0.0590619380998827 -0.526441473405556 0.757824946000326 -0.378966500718518 0.871090055382959 0.217514792690907 0.159486294282548 0.262377900152351 3.89682971759349 -0.0140619059388663 0.000217450983508199 -8.69366716737769e-05 3.86471046156127e-05 -7.13204215320356e-06 -6.96665770365204e-06 0.0256407963385831 0.0528911882165898 -0.21115748869041 0.932458063533505 -2.56792433784384 7.80188109019525 -7.58159661126886 8.24622665334442 -11.8533621667528 -0.0020771522705013 0.019410286762914 -0.0107376731610364
"vpd_6" -0.070748258559932 0.349324172082482 -1.89435678768272 -0.132629076222566 -0.630689855139664 0.011854851561041 0.116109310225556 0.157869618717631 -0.854371509904723 -0.698215818039325 2.12227663299507 -1.07362595857627 -0.684742467597865 -0.905914967874246 -0.465155652700288 2.3078234322942 -0.424281686997614 -0.147478141494913 1.26456675939134 -0.096191177132846 2.26643163775807 -1.04503083241888 -0.134563078080856 -1.88492865419076 -0.670452046973194 -0.287387668482498 -0.709087957419094 -14.926339572615 0.0341140305584786 0.037652611188248 -0.0364353723260075 -0.000107548145536104 -0.000139106406700147 7.95993304173989e-05 0.344080253525481 -0.112220650551937 0.216027306361671 -19.6251972079134 7.46373562189486 -7.58159661126886 71.6829114060917 -27.6911772723704 12.2535226002735 0.0188822865130474 -0.0179340261753024 -0.00159626266535059
"vpd_7" 0.0330403367514682 -0.114883206720799 1.33651869653609 0.199289627032043 0.330239535773893 0.184357762467449 -0.23119917209741 -0.00977427263522069 0.655671697530827 0.372894269300626 -0.231917113765622 1.75069301091594 0.388452244051054 0.540598624692261 -0.285617971179924 -1.92373244820877 0.986033151039777 0.197379712876161 -1.62771873076291 -0.298798503284644 -0.313777713143629 -1.68872242147081 -0.859634555079116 0.877441606341809 0.479355660145042 0.530250431785545 -0.378236873799411 9.58072759859039 -0.0518126573994587 -0.022943610846961 -0.00502550684145178 0.000219063895883884 6.29933747275569e-05 5.06548062127702e-06 -0.105154172665192 0.379502125293566 -0.25505650963463 7.81735132623749 -15.82387809306 8.24622665334442 -27.6911772723704 41.5374661958659 -12.7723600316351 -0.0250360679397336 0.0454542018095019 -0.000797710238021271
"vpd_8" 0.0714130702373445 0.153561593635662 0.26500974717647 0.590902461182367 0.0692521506188292 -0.122753595406999 -0.0221405966039058 0.0687968606202363 -0.0510870649538236 -0.114995744665473 3.80223500858357 1.6322374182441 -0.184404847931448 -0.0697165234318997 0.589640828726265 0.694667419015292 -0.12795035936003 -0.109612985908428 1.20498264788449 0.585102611276849 0.666196831866526 -0.852313843206359 0.866225023976516 0.291852264257664 0.0671132224799646 -0.444410378628613 0.958920305916066 -6.08828370708783 0.0215629242300126 0.00841023109804815 0.0101432056536409 -5.37025946854838e-05 -8.34208377796645e-06 -1.61207915522845e-05 0.0219146232205331 -0.0743579187524936 0.255695661787103 -3.2912997374338 4.1249726036394 -11.8533621667528 12.2535226002735 -12.7723600316351 24.1111513784868 0.00272101843363511 -0.027583652845355 0.0175762621472222
"soil_6" 3.27617042793134e-05 0.000191232555071117 -0.00355408125886487 -0.00371551661425444 -0.00101331050674088 -0.00122651706745056 -7.4765628786269e-05 -0.000859625901978157 -0.0025398516397435 -0.00375991518648335 -0.00820996454946319 -0.00358546559582085 -0.00142298925179687 -0.00157240315082 0.00205013270690729 -0.00389597661808562 -0.00130406702980478 -0.00161269850921748 -0.000186416213431789 -0.00233881369465215 -0.00586260254105842 0.00335886131303672 -0.00178240479921927 -0.0038960876486378 -0.00107708485873059 -0.00193935519311961 0.000450251065235774 0.0210377154844961 -8.66460409988038e-05 8.49507674776035e-05 -6.95498253338867e-06 2.0102760678222e-07 -1.87867451605837e-07 1.04088822369271e-07 0.00019018410233079 -0.000255816150975421 -8.53298716104377e-07 -0.0062280795159443 0.0102567093371141 -0.0020771522705013 0.0188822865130474 -0.0250360679397336 0.00272101843363511 0.000401605052287979 -7.07135361023069e-05 -4.26328691840457e-05
"soil_7" -0.000758804120043906 0.00117146258982592 0.00549049691259063 0.00554337068438122 -0.00126806796427631 -0.000454404945444767 0.000239100103047221 0.000456949951261163 0.000522524608430455 0.00160131955779038 -0.00864754737545642 0.00108631563605971 -1.13920621054113e-05 0.00252331103858354 -0.000452652367793097 -0.00220310124289943 0.000476417141840028 0.000887371137065337 -0.0037231021718006 -0.000276320185247303 -0.00308746809100768 0.00234096604625941 -0.000769099396695303 0.00338206808923532 -0.00244442641068603 -0.00142242899097072 -0.00143494276638718 0.0301926123164248 -0.000127476167637695 -2.84888293615961e-05 1.39929962029589e-05 4.92828926940984e-07 5.05974276460142e-08 -7.63567498703084e-09 -0.000253393416300468 0.000123392443135012 -0.00041923150860275 0.00956686334806505 -0.0173704348346948 0.019410286762914 -0.0179340261753024 0.0454542018095019 -0.027583652845355 -7.07135361023069e-05 0.000521752344639984 -0.000297991711329814
"soil_8" -0.000184460005006912 -9.38778673337764e-05 -0.00344838654384958 0.00387097168361384 0.000187499956084897 0.000348545606010208 -0.000681628411723298 -0.000917162318733636 0.000177645199918263 -0.000646767658677207 0.00762008903852266 -0.0035592815025802 -0.000252609816703106 -0.00191376051520088 0.000400461876272739 -0.0017015293752361 -0.000356010323149509 -0.000774265668968346 -0.000100842647515146 0.000517857813277975 0.00104999442232042 -0.0061887209999221 -0.000161852095372439 0.00228645524870113 0.00130017095358382 0.00131834164866537 -0.000351556115448263 -0.0259965191931684 6.29345947031329e-05 -3.39898344864849e-05 -4.84116489225522e-05 -2.52653915293233e-07 6.23366569594703e-08 1.00417623799302e-07 0.000223208689246854 0.00022204907801512 0.000131455791499227 -0.0053173554619848 -0.000149264367242117 -0.0107376731610364 -0.00159626266535059 -0.000797710238021271 0.0175762621472222 -4.26328691840457e-05 -0.000297991711329814 0.000321040363978457
